y_true,y_pred,y_diff
2006679.9772816254,5040722.95576468,3034042.978483055
7299790.95417037,5747924.218536901,1551866.7356334683
-6234503.415838297,-5505523.505829136,728979.9100091616
6601828.554077989,4294377.6024756,2307450.951602389
745278.7318376129,2282271.6022572867,1536992.8704196736
-3600143.2546446947,-4329286.953486068,729143.6988413734
-4087170.249078605,-4297264.962525788,210094.7134471829
-7004246.401063724,-5709075.541256495,1295170.8598072296
-4071896.7716495106,-3575444.409221796,496452.36242771475
6437157.084909393,5252720.27699989,1184436.8079095036
-524032.1648387494,-4827516.584535414,4303484.419696665
6117064.191164989,5504798.94103,612265.2501349887
5189487.377981612,4762910.699155041,426576.67882657144
5530847.542767405,4891687.349588404,639160.1931790002
7639386.696931478,5565920.709379389,2073465.9875520887
-7587135.36261612,-4676155.709917196,2910979.652698924
4276516.730077835,5669466.67351177,1392949.9434339348
7544399.415466089,5693620.593107743,1850778.8223583456
7067928.378151224,5750997.100451611,1316931.277699613
-3989294.501047401,-4552469.6159978425,563175.1149504413
1421595.7716326336,-1468475.0673765312,2890070.839009165
-3887879.2036208315,-2768827.3593053403,1119051.8443154912
-7161687.726730554,-5657423.365609219,1504264.361121335
-7536096.397046491,-5396572.919045931,2139523.47800056
-582046.9856576154,-3457589.372323016,2875542.386665401
130887.6148592899,-1571003.0096066648,1701890.6244659547
-7251120.750667287,-5261431.774301923,1989688.9763653642
1002860.6155352765,3527500.0928891096,2524639.477353833
-7234671.88125282,-5614948.342502139,1619723.538750681
-7307591.447960269,-5693934.787024729,1613656.6609355398
-393125.5703636399,-4498497.1428775005,4105371.5725138607
4719544.082104955,5618973.532119363,899429.4500144077
4292496.640652279,4545503.961208493,253007.32055621408
7636985.136694374,5737491.772457437,1899493.364236937
1649374.934547474,2164688.6258035535,515313.6912560796
5421449.035724939,5539026.049763383,117577.0140384445
1151044.362747525,-752983.2795523095,1904027.6422998346
-5984657.853682101,-4249665.688640955,1734992.1650411459
-4413896.725545811,-4392920.281223411,20976.444322399795
2711548.7428625855,2935894.049800438,224345.3069378524
6932932.680914889,5751575.152055482,1181357.5288594067
-6681124.454399024,-4954241.361234543,1726883.0931644812
5895876.148775667,5373252.2162768375,522623.93249882944
-6041171.949394694,-5501096.4440322155,540075.5053624781
5062369.035489363,5187756.8287988175,125387.7933094548
-7179440.957872566,-5736989.998819978,1442450.9590525879
-6637354.946410912,-5371311.102285587,1266043.8441253249
1271173.5783116682,2644242.5704297065,1373068.9921180382
7508226.324442387,5644758.041187044,1863468.2832553424
3166462.33938346,1261690.0092696266,1904772.3301138335
-7062315.041310841,-5474721.006416955,1587594.0348938862
3577573.3714649184,-3301795.90728245,6879369.278747369
335930.2286546278,4512377.658591095,4176447.4299364677
-5922730.297792704,-5064740.907598931,857989.3901937725
-1089739.304708422,-2586575.771076699,1496836.4663682769
7179874.113072317,5548592.451011447,1631281.6620608699
7484827.294350576,5680893.254965274,1803934.039385302
-793664.9521123411,3133894.603589232,3927559.5557015734
5940759.253141446,5657329.31367274,283429.939468706
6933700.145839771,5543940.244364761,1389759.9014750104
5741848.829804808,5165843.5936745135,576005.2361302944
-6375729.773005624,-5599896.450029437,775833.3229761869
3995723.4978649816,5536709.710418109,1540986.2125531272
5573816.399876219,5282063.648812491,291752.7510637278
-888598.9106707777,984187.6947536683,1872786.605424446
3052029.0829216246,5578953.6514542075,2526924.568532583
2330416.5829820707,2537364.539672137,206947.95669006603
-7593594.989955441,-5755034.500247565,1838560.489707876
-1966836.8953591578,-2386069.687741462,419232.7923823043
-739646.9327627454,-4376514.963516014,3636868.0307532684
-7513675.365989549,-5743985.307233244,1769690.058756305
-7452428.305651056,-5757411.306514842,1695016.9991362132
-2777777.959986703,-3916717.4610033813,1138939.5010166783
-6912698.086959437,-5433165.571154597,1479532.5158048393
3555290.0446734168,5569023.352635047,2013733.3079616306
6910262.942508432,5298321.1676610205,1611941.7748474116
-5582878.831862359,-5322453.936292713,260424.89556964673
2493226.81067202,3426943.6523142387,933716.8416422186
-6555927.800637801,-5727954.683539382,827973.117098419
5784823.454327099,5531753.567186886,253069.88714021258
7641607.211932285,5757757.746408581,1883849.465523704
7317081.040123506,5297663.216267776,2019417.8238557307
-6105246.973633441,-5740036.235391687,365210.7382417545
-7642952.6032444695,-5028641.714937217,2614310.888307253
-7294214.032524297,-5681823.67519455,1612390.3573297467
7432896.901370842,5625542.428286315,1807354.473084527
-1800044.0221366568,323087.9078978919,2123131.9300345485
1433982.0933041535,-2966749.4008772275,4400731.494181382
2310116.6365673076,3158854.482353012,848737.8457857044
-3298928.0889432407,-2522945.4255863233,775982.6633569174
-6701195.640142769,-5735820.302908187,965375.3372345818
-761816.7758398058,-5107988.725591696,4346171.94975189
6637490.322020046,5324017.249096857,1313473.072923189
2212257.7587823733,4294871.888001742,2082614.1292193686
-4593534.434134647,-4522995.494137309,70538.93999733869
5416537.575499432,5499868.736059923,83331.16056049056
-7642270.925366204,-5735453.733939696,1906817.1914265081
-816834.2512283806,-2344074.80187297,1527240.5506445896
2242205.00708591,4813156.549115746,2570951.542029836
-828028.3969947995,-2350109.09526352,1522080.6982687204
1349077.6674078468,-3129519.795436663,4478597.46284451
-4344115.375498369,-5607147.865900867,1263032.4904024974
-7339060.516112898,-4973639.762778685,2365420.753334212
1748214.3200098285,-4674043.841549882,6422258.16155971
-3112803.965418369,-3863220.2884010873,750416.3229827182
7500099.999584746,5637443.54084462,1862656.4587401254
-7472926.724730085,-5757590.09425795,1715336.6304721348
550368.0429022948,-1129771.7970660843,1680139.8399683791
-6229155.787958886,-5289740.198548672,939415.5894102138
566578.6090809369,-3792311.5731280874,4358890.182209024
6618339.018210163,5517881.091625071,1100457.9265850922
7414799.176065395,5706962.914975382,1707836.2610900123
-6699808.00324714,-5707704.378513789,992103.6247333512
7369379.798503647,5629945.968997378,1739433.8295062687
-293628.0663110834,-2139206.157974224,1845578.0916631408
970749.099808009,-3549096.2669569273,4519845.366764937
-5789360.577919845,-5024560.2923752405,764800.2855446041
-6940992.807682899,-5673638.671952958,1267354.1357299406
1984533.6085535435,218171.9428111626,1766361.6657423808
7400389.365320494,5619883.098929369,1780506.2663911255
7448112.748328321,5716967.79169772,1731144.9566306006
-6475860.671195489,-5728484.708107962,747375.9630875271
7487625.289013349,5678938.658681023,1808686.6303323265
6287821.669583222,8240017.946934129,1952196.2773509072
-732474.5390656902,-3613924.659753331,2881450.1206876407
-2988352.9371424923,-2633185.5503178113,355167.38682468096
-4969636.625143984,-4661677.1481024055,307959.47704157885
-3760069.1990921116,-5469516.448317769,1709447.2492256574
-5778980.958376446,-5660151.092348223,118829.86602822319
-6541901.0094684595,-5572374.933921408,969526.0755470516
6610615.251671997,5500349.441042962,1110265.8106290353
7625677.815404996,5687393.169988277,1938284.645416719
-6118632.827784141,-5491455.619264002,627177.2085201386
-1655306.9856344555,225686.7170180795,1880993.702652535
6507887.299679747,4586512.959360943,1921374.3403188037
-5117979.638868713,-5599093.003904721,481113.36503600795
6166662.197820632,5197269.535691051,969392.662129581
-4194945.778701779,-4960324.089213281,765378.3105115015
-7634262.527262483,-5743348.802263497,1890913.7249989854
5814986.171686615,6803056.274341065,988070.1026544506
5320192.002957716,4826356.476797647,493835.5261600688
1642328.7750747686,-1399495.5581222305,3041824.333196999
6917462.533985527,5386868.796118394,1530593.7378671337
-2455187.2502343743,-4535761.527952352,2080574.2777179773
-1107186.0076742799,-4724411.890624971,3617225.8829506915
-5318958.011826125,-5544005.863738224,225047.85191209894
-3498517.780853678,-5403816.99912345,1905299.2182697724
7582487.702957714,5682584.624928645,1899903.0780290691
-7418993.054849415,-5741036.938260366,1677956.1165890489
-5251741.628281416,-4790604.358165783,461137.2701156335
-1208681.1799584175,-4042099.0812692335,2833417.901310816
-7599540.811789833,-5757616.979431944,1841923.832357889
7094370.635515821,4196274.776735197,2898095.8587806243
-7465446.341205383,-5717450.970098757,1747995.3711066255
-7183992.316023641,-4192004.4974763873,2991987.818547254
-1373288.411745735,511542.22289899865,1884830.6346447337
7285540.162926832,5556114.564368605,1729425.5985582275
-4172614.7603014535,-4522478.25963938,349863.49933792604
-919747.0626621471,949218.9093106689,1868965.9719728162
-7311519.8081068965,-5717413.768438608,1594106.039668288
-6264328.407256481,-5386312.154832081,878016.2524244003
-6719014.788988488,-5667613.208169481,1051401.580819007
6373462.801595275,5393906.354727278,979556.4468679968
7027590.191895493,5692584.644765923,1335005.5471295705
-7147232.146285951,-5729275.999784087,1417956.1465018643
5977801.646298,5689660.151434845,288141.49486315437
7440366.790990614,5735110.540810729,1705256.250179885
-5511390.931532139,-5425367.792494702,86023.1390374368
-5341162.480605109,-5108048.986550943,233113.49405416567
1440304.5783458985,3811161.8760263375,2370857.297680439
4892575.912627932,-1864838.1373026434,6757414.049930575
-3325000.077622832,-5247983.551293524,1922983.4736706922
7641535.207761466,4874290.878295568,2767244.3294658978
-4419065.865613932,-4664767.2022545785,245701.33664064668
5280159.638773993,5394893.2490254305,114733.61025143787
-3011301.6170284166,-4199576.0774647845,1188274.460436368
6705880.94364768,5515872.037012876,1190008.9066348039
2777861.0078640934,4640695.217075829,1862834.209211736
-4949300.5259456085,-5328693.444529491,379392.91858388204
-2151353.5985395894,-3217724.5649981424,1066370.966458553
-6983885.360967673,-5541250.993447685,1442634.3675199887
-904732.3959982168,-2426514.763625085,1521782.3676268682
6741706.152719257,5362254.0632202225,1379452.089499035
-3288245.2163137873,-4634799.765243308,1346554.5489295204
-1799112.5642131746,-5323090.328461866,3523977.7642486915
-5570389.980651391,-5646917.653408786,76527.67275739554
2796394.559236118,2555462.853517218,240931.70571890008
6110051.893555274,5486339.9364588875,623711.9570963867
-6620069.556598639,-5348349.22691944,1271720.3296791995
-6412585.635568651,-5591328.805052174,821256.8305164771
-2046089.0931242607,-4625116.36005795,2579027.2669336894
-3895103.1264862195,-5187426.211299796,1292323.0848135762
1166725.9104560984,-2588499.3930235235,3755225.303479622
-5008039.586565159,-5043730.811774629,35691.22520946991
-4013922.622038009,-4908477.534404395,894554.912366386
-509288.7437824134,1276415.9719119428,1785704.7156943562
-1292098.1246458744,-5192169.398008166,3900071.2733622915
-7322676.060016408,-5705680.873180345,1616995.186836063
6675470.797150878,5728676.469237393,946794.3279134855
-5405520.276683105,-5173133.175269584,232387.10141352098
-367713.03039460495,-721086.9893502898,353373.95895568485
2749501.7019879087,5537245.96900562,2787744.2670177114
7569661.078499615,5753319.799000013,1816341.2794996025
-7525884.350275686,-5754206.599751838,1771677.7505238485
-2873816.819775267,-3972769.2581818146,1098952.4384065475
6831375.937424942,5506840.288561618,1324535.648863324
-3488695.5761501663,-279279.5645296656,3209416.0116205006
-4935345.698702509,-5415830.751526113,480485.0528236041
-7633312.327970056,-5741210.827395038,1892101.500575018
6625629.761627198,5730685.394528382,894944.3670988157
-5509030.659787609,-5656638.293778292,147607.63399068266
-6349727.103001036,-3378598.232819009,2971128.8701820266
-6972017.672144683,-5742909.965758981,1229107.706385702
5488894.320597492,5636836.447347915,147942.12675042264
-14221.108482518292,-4794146.084877086,4779924.976394568
3765939.5041959435,5609946.077610251,1844006.573414307
-7340252.734560021,-5757305.178345018,1582947.5562150031
723717.5611730817,2662001.8749058833,1938284.3137328015
7543809.593753389,5756985.1798679335,1786824.4138854556
-7467712.899547905,-5754395.083122521,1713317.816425384
-1557063.3918069913,1127929.0917170132,2684992.4835240045
-6588322.419301553,-5322227.574933594,1266094.8443679586
6777130.855359058,4152102.900294481,2625027.955064577
305308.6248291148,-3232199.5319803436,3537508.1568094585
3976531.304128781,4211407.695954187,234876.39182540588
7142843.484027712,5689375.680719802,1453467.8033079095
-5954578.230234933,-5174253.203076768,780325.0271581654
-2894478.3774792315,-3977544.583655361,1083066.2061761296
5497650.481714877,5095769.492157276,401880.9895576015
7370166.729227046,5724351.285779748,1645815.4434472974
-2845498.851935979,-5278549.094386926,2433050.242450947
115404.2091850545,2301419.2311526854,2186015.021967631
-5485553.919028368,-4920437.573240482,565116.3457878856
2251058.593600115,5492191.270994977,3241132.6773948623
3521730.440953535,5437320.070364447,1915589.6294109123
2851729.0752443727,3980206.6055481196,1128477.530303747
-6101479.072466865,-5142193.12521214,959285.9472547248
-6509298.976488,-5701291.93563702,808007.0408509802
938666.8275661335,149171.54368236574,789495.2838837677
-5879853.785668303,-5396264.660556467,483589.125111836
2038930.3610801552,5180751.500764292,3141821.1396841365
4635196.708540626,4405618.274166128,229578.4343744982
-5173937.616070464,-5439513.511615939,265575.8955454752
7425852.605829439,5510590.243180239,1915262.3626492005
-5360995.041874685,-5358573.766966241,2421.274908443913
3536804.5575235295,4617043.184820973,1080238.6272974438
7449049.979457224,5474656.012362105,1974393.967095119
-5650408.804025686,-5157418.608936291,492990.19508939516
589899.894779239,2142071.3767251475,1552171.4819459086
5259488.554449903,5261990.722063779,2502.167613876052
-4323661.948412469,-5032565.106539911,708903.158127442
2851921.940687004,5361277.303356326,2509355.362669322
-6793511.615642689,-10307194.865677815,3513683.2500351258
-7421596.103510737,-5615865.790252178,1805730.3132585594
-1790493.9337945674,-4121729.8711431865,2331235.937348619
5167183.844229472,5060945.966767611,106237.87746186089
7545567.984717156,5714687.69064057,1830880.2940765861
-6285585.232479525,-5196648.702234631,1088936.5302448934
2459971.804061461,5275930.238802014,2815958.434740553
7318953.001871839,5622185.063895829,1696767.9379760101
3763042.6778570693,4630595.152864501,867552.4750074316
6158627.592781564,5701247.078605352,457380.51417621225
2495362.643096542,2992655.441401951,497292.79830540903
-2604543.701034577,-3484294.9694559495,879751.2684213724
6767038.572100635,5468971.226152271,1298067.3459483637
-4084096.27715849,-2962905.777180726,1121190.4999777637
-4596837.585573582,-5500905.068104813,904067.4825312309
-7218161.07744085,-5618562.380398523,1599598.6970423274
-4174766.551722594,-4312725.629010078,137959.0772874835
-1771782.1176622375,1950069.4899744848,3721851.6076367223
7583961.526204159,5645830.259022735,1938131.2671814235
-796682.5270604395,-2844895.7850004393,2048213.25794
5703022.4489344815,5055848.53935416,647173.909580321
-2223735.6072964417,542384.598411052,2766120.2057074937
1374055.9464232605,-2256155.8021042165,3630211.748527477
-6560119.910465805,-5017770.651882976,1542349.2585828286
-2335058.0675804354,-4622260.906878878,2287202.839298443
279225.7048331179,3129327.101948714,2850101.397115596
-7053772.126508114,-5623116.411850194,1430655.7146579195
7642913.391391371,5743033.774109396,1899879.6172819752
-2369874.9268805683,-5390816.3311171,3020941.404236532
1158021.5570999035,4637941.086680362,3479919.5295804585
-545811.2822965729,2037362.2457764717,2583173.5280730445
-2394861.785806832,-4640759.334027585,2245897.5482207527
579411.6314513854,-4187341.516687872,4766753.148139257
-6935178.174836474,-5730457.521854277,1204720.6529821968
3091822.8609093977,4002339.647182692,910516.7862732941
6892216.150421648,5649762.18701445,1242453.963407198
7454382.154543286,5723089.327709604,1731292.8268336821
-5439415.04518804,-5560284.792131191,120869.74694315158
-6897965.838176469,-5732501.238579708,1165464.5995967612
-24954.27309155757,3792022.785625847,3816977.0587174045
-2904111.9984901184,-4628266.944974594,1724154.9464844754
-6687869.816285029,-5377060.884484741,1310808.9318002881
1610889.9157098476,5472193.670154912,3861303.754445065
7330299.189328338,5736608.949231126,1593690.2400972117
-4959968.534740417,-5572725.351568947,612756.8168285294
5453086.449969451,5622957.885657432,169871.43568798061
-4229262.323461248,-5626551.665073477,1397289.3416122291
-5577537.708758393,-5486317.658753374,91220.05000501964
-6670820.189224004,-5621998.138463191,1048822.050760813
-6778256.137788537,-5441095.591897234,1337160.5458913026
4272662.805831656,5340398.365103681,1067735.5592720248
6792491.291998325,5483009.384244533,1309481.9077537917
7550133.344841059,5757131.693669851,1793001.6511712084
-7631757.6346278265,-5669426.584842081,1962331.0497857453
2783706.6659022663,5229142.901254711,2445436.2353524445
5460382.901797976,5451704.89566241,8678.00613556616
7371598.452705576,5444274.005394923,1927324.4473106535
6536851.125397552,5477843.72231482,1059007.403082732
-5730350.9953757925,-4542601.877163894,1187749.118211899
7270152.697731363,5597369.091157487,1672783.606573876
6590030.783557001,5091406.211823845,1498624.5717331553
5866138.983773285,5523027.41839379,343111.5653794948
659085.4460874902,-5336516.451573317,5995601.897660807
6429517.872936232,5348565.494607499,1080952.3783287331
-2491878.411671869,-5528199.508468805,3036321.096796936
-5591734.706257358,-5588299.3219404565,3435.3843169016764
7511076.601114306,5755857.413989598,1755219.1871247077
-5039802.772267605,-3560057.7392527,1479745.0330149052
-3140937.877706448,-5293693.867790912,2152755.990084464
7642079.716265759,5742634.81158105,1899444.9046847094
4151812.843727135,2865672.8639160795,1286139.9798110556
2838545.4832822694,2182817.02643866,655728.4568436095
-7602626.571270879,-5748897.361172378,1853729.2100985013
7597415.854991034,5723491.022108907,1873924.8328821268
5457087.647652513,5646858.471454922,189770.82380240876
-5326511.943169653,-5431149.440891135,104637.49772148114
5504799.762322537,5743689.013944895,238889.25162235834
6550737.717909286,5479930.961065257,1070806.7568440288
1936698.5653906744,4269777.088316963,2333078.5229262887
7463295.95301326,5667611.316413907,1795684.6365993526
-4899240.771503941,-5358453.45722,459212.68571605906
-7333123.302020953,-5571993.610612252,1761129.6914087012
7566582.263684249,5608445.239719105,1958137.0239651436
-7443116.511236839,-5696824.212703248,1746292.2985335914
-7566380.219376271,-5739323.687408902,1827056.531967369
5864095.535944506,5166758.126550921,697337.4093935844
-408899.0992080732,3638215.9829362477,4047115.082144321
-2679353.269677865,-3633984.267634576,954630.9979567113
7508503.875449836,5660116.3219762035,1848387.5534736328
1002483.959192964,2504771.1180557874,1502287.1588628234
-5959419.839157831,-5104482.324515915,854937.5146419164
4571340.2059404785,4671476.3912728615,100136.18533238303
4472241.291790972,2319457.477993136,2152783.8137978367
7588297.137475516,5074109.458008449,2514187.679467067
4662920.581049463,5383045.979668443,720125.3986189803
-7628071.829884757,-5738739.780632268,1889332.0492524896
6495983.734820089,5566836.609734398,929147.125085691
-4481289.005387466,-5356843.577175401,875554.5717879348
-1326096.7867984413,474524.56747110526,1800621.3542695465
2340910.740518434,4623840.174440018,2282929.433921584
5643561.887156429,5260448.439751889,383113.44740454014
6745935.935199064,4371308.345391004,2374627.58980806
-5336922.566269309,-5492402.075217865,155479.50894855615
-2971632.2163995365,-3969015.992153758,997383.7757542217
6466890.648326058,4718531.491665878,1748359.1566601796
2444506.7341958904,-1008165.5326086886,3452672.2668045787
1432475.3496067207,2994062.009258452,1561586.6596517311
630238.6836613809,2545299.502842175,1915060.819180794
-5517401.85079107,-4866167.1049744245,651234.7458166452
5922053.925742688,5296959.095746027,625094.8299966604
7642905.938274989,5733912.9556849785,1908992.9825900104
-6693050.482203756,-5554362.853962572,1138687.6282411842
7091087.2921914,5727342.853906263,1363744.4382851375
5524008.75071703,4843465.599048263,680543.1516687665
7239588.441050918,5754132.058538318,1485456.3825126002
-3302272.308554144,-4733726.7065419275,1431454.3979877834
6884249.773381211,5738379.903302446,1145869.8700787649
-5450112.871521479,-5129378.072376316,320734.79914516304
-3823490.7162995813,-5446333.111701025,1622842.3954014434
-7466899.185835257,-5757516.12369531,1709383.062139947
1734334.7047529514,4325321.582913116,2590986.878160164
2629187.458874638,2145560.955061017,483626.5038136211
4086823.196652229,4727456.338900027,640633.1422477979
442239.28968810785,-1305249.5758524518,1747488.8655405596
7264468.936244919,5727373.963859317,1537094.972385602
-7641243.997725304,-5722767.041664139,1918476.9560611648
7059478.825471735,5168933.554361534,1890545.2711102003
1986844.1014842547,5248248.621771848,3261404.520287593
1317559.7802048454,512784.1870330937,804775.5931717516
-373160.0993709226,-2544228.145586964,2171068.046216042
-7509234.785690158,-5640215.923147048,1869018.8625431098
-2516249.128905956,-5511161.2334186165,2994912.1045126603
4357677.398293809,4625455.411714166,267778.01342035737
4058188.0490394207,1512895.590176911,2545292.4588625096
3434508.348429356,4361464.974213646,926956.62578429
-5210387.858232028,-5629104.214316687,418716.35608465876
6395570.696454722,5644416.6451091375,751154.0513455849
-5875151.732930846,-5096610.598973186,778541.1339576598
7220309.997223356,5680733.384497325,1539576.6127260309
6616527.242136046,5500837.927063851,1115689.3150721956
-6893198.450030976,-5723704.698721499,1169493.7513094768
-6991916.254565619,-5545625.000556612,1446291.2540090065
-4434233.650188229,-3713663.629476243,720570.0207119859
-6596781.957197848,-5360964.3976293765,1235817.5595684713
7336340.937176693,5732085.3828030825,1604255.5543736108
-4029757.0471399436,-1070161.2707672457,2959595.776372698
-7538671.986677114,-5590464.804950426,1948207.1817266876
-7638609.961992089,-4961066.940397222,2677543.021594867
-4565817.437380816,-3927205.661545963,638611.7758348528
7215736.96208408,5688320.207821892,1527416.7542621884
4693966.859474373,5249289.433385683,555322.5739113102
-5720210.307133896,-5049420.194036251,670790.1130976453
4561259.243172057,4562424.863801648,1165.620629590936
5830191.473377064,5527642.7711818265,302548.7021952374
-2463637.7236695206,-3412849.191737532,949211.4680680116
-7027834.859584422,-5675888.808990861,1351946.0505935606
2891735.6329460084,1162927.2245009535,1728808.408445055
-5200954.479242148,-4875336.052008714,325618.4272334343
2079091.2651686193,-552909.956016037,2632001.2211846565
-7217808.559369378,-5729174.300953206,1488634.2584161721
-1668808.117232464,-3832915.5719975545,2164107.4547650907
850980.2314152184,2969562.397946905,2118582.1665316867
3702704.542874912,2620706.106060469,1081998.4368144427
7075932.048285973,5694308.977283967,1381623.0710020065
7405732.860205288,5674890.185068525,1730842.6751367627
5088761.513341704,5627987.210947565,539225.6976058604
7424196.977740211,5410727.681893382,2013469.2958468292
6652831.255377504,5725974.3655203935,926856.8898571106
6973928.871450636,5751041.43219727,1222887.4392533656
1127530.8983541662,-3726850.2541344897,4854381.152488656
-6619707.26486102,-5343175.6246234365,1276531.6402375838
6915225.305151817,5689481.190701794,1225744.1144500235
1152460.1888359352,-698029.1785065755,1850489.3673425107
7624057.057719561,5668763.678802904,1955293.3789166575
3733136.1959725786,5204279.219611398,1471143.0236388193
1767001.871988571,-1124468.9614871102,2891470.833475681
7257998.163632952,5740921.96412955,1517076.1995034013
341264.9358223849,-4088070.363075983,4429335.298898367
-559503.460429901,-4712381.759565991,4152878.29913609
-5940618.232382038,-5485855.500641288,454762.73174074944
-5671641.796391836,-4971144.559531162,700497.2368606748
-1417657.9156394734,-5396887.293522081,3979229.377882608
1364755.3526654183,4064401.693145009,2699646.340479591
7246302.630601946,5666724.682428513,1579577.9481734335
95150.82764345192,-2133531.6555152484,2228682.4831587
7624713.706687511,5616703.164822856,2008010.541864655
6215321.294924879,5194618.73963905,1020702.5552858291
5237849.594318336,5160498.9261378385,77350.66818049736
7348116.101668864,5486233.290173538,1861882.8114953255
1669195.790055942,2957075.179340045,1287879.389284103
5179728.827645522,5128989.1284268685,50739.69921865314
7009885.889708057,5732246.105241196,1277639.7844668608
233783.2592852237,4067566.0346935447,3833782.775408321
7073872.219763481,5597148.0230042245,1476724.1967592565
-4537657.589932779,-4696544.708454977,158887.11852219794
-7612989.553569991,-5751160.8096386045,1861828.7439313866
3134364.009281488,1846016.7232360325,1288347.2860454556
-932032.1402763983,1124494.8997265096,2056527.0400029079
-1182197.8095212504,-2787702.3352012113,1605504.5256799608
1822250.954089054,-2275887.5751528945,4098138.5292419484
-1467128.3011005837,-3801299.192777384,2334170.8916768003
7634503.811085824,5718799.7637532335,1915704.0473325904
7635302.891095386,5708209.994094316,1927092.89700107
165541.56988874092,-5347386.623625933,5512928.193514674
1583605.342729883,-691265.5911446491,2274870.933874532
4331358.988294677,5483845.207906456,1152486.2196117789
7517357.361925009,5471769.098726612,2045588.2631983971
7044767.669260226,5637208.394346576,1407559.27491365
7080197.716346386,5599321.697088132,1480876.0192582542
320766.56541595067,2240828.2641614648,1920061.698745514
7505988.338158454,5544756.444120273,1961231.8940381808
5214988.850650771,4885116.039908005,329872.81074276567
3182099.130958022,5487667.650668268,2305568.519710246
7262025.980346448,5562162.568423695,1699863.4119227529
7471290.078098622,5493664.176398922,1977625.9016997004
6568782.59556515,5239949.493397522,1328833.1021676278
7156952.701329573,5680661.605099622,1476291.096229951
-4485967.558424198,-5757664.117598227,1271696.5591740292
6592293.537612185,5502984.191410611,1089309.3462015735
7401536.770179446,5614685.287713571,1786851.4824658744
-3493898.3522093836,-3490436.3795041284,3461.9727052552626
-195617.21888079276,-2166251.1810958837,1970633.9622150909
7298675.801353014,5628105.827991161,1670569.9733618535
1553898.5640973235,4943053.313717262,3389154.7496199384
1383551.470919468,3075305.6939454563,1691754.2230259883
1007612.708543557,-1727187.176413983,2734799.88495754
4286444.573992869,4086110.9551685913,200333.61882427754
7596538.232723608,5751759.628029835,1844778.6046937723
-7430627.177552186,-5701218.99532928,1729408.1822229056
-6616253.811338846,-5489188.117620846,1127065.6937179994
-2861581.814091073,-4055007.9415795347,1193426.1274884618
-7595461.672801708,-5755417.038069546,1840044.6347321616
-7642745.110446604,-5479496.93216201,2163248.178284594
-5658136.0242186,-6410310.46080041,752174.43658181
-7531317.4758144505,-5751892.937538407,1779424.5382760437
4706695.816185172,5380541.740483605,673845.9242984336
-6183022.263312351,-5158862.835479279,1024159.4278330719
